episode,state,Q_action_0,Q_action_1
900,x5,0.8630840182304382,1.798156499862671
900,x6,0.010640696622431278,0.9999997615814209
1000,x1,19.562437057495117,24.948423385620117
1000,x2,22.219482421875,33.3497428894043
1000,x3,25.702455520629883,37.38710021972656
1000,x4,30.6148681640625,32.578651428222656
1000,x5,19.496105194091797,21.756488800048828
1000,x6,5.234317779541016,0.9999997615814209
1100,x1,13.50481128692627,14.455923080444336
1100,x2,9.200484275817871,8.958762168884277
1100,x3,4.890432834625244,5.416034698486328
1100,x4,2.8423619270324707,2.9198646545410156
1100,x5,1.3437137603759766,1.7891099452972412
1100,x6,0.06963105499744415,0.9999997615814209
1200,x1,4.381275177001953,5.1318864822387695
1200,x2,3.551124095916748,4.099726676940918
1200,x3,2.5848398208618164,3.137712240219116
1200,x4,1.4342583417892456,2.193586587905884
1200,x5,0.7295486927032471,1.5994987487792969
1200,x6,0.001568675972521305,0.9999997615814209
1300,x1,3.760798692703247,4.647664546966553
1300,x2,2.895535469055176,3.897434949874878
1300,x3,2.3100597858428955,3.2293529510498047
1300,x4,1.1743881702423096,2.5115537643432617
1300,x5,0.8384358882904053,1.7510875463485718
1300,x6,0.00010135343472938985,0.9999997615814209
1400,x1,3.4460628032684326,4.438503265380859
1400,x2,2.6659936904907227,3.962299108505249
1400,x3,2.3996243476867676,3.071809768676758
1400,x4,1.5566288232803345,2.6224589347839355
1400,x5,0.7337704300880432,1.8090331554412842
1400,x6,8.084602995950263e-06,0.9999997615814209
1500,x1,14.129698753356934,22.515853881835938
1500,x2,20.531444549560547,20.285686492919922
1500,x3,16.448862075805664,16.961715698242188
1500,x4,10.215486526489258,10.273675918579102
1500,x5,3.9072728157043457,3.9743709564208984
1500,x6,0.7672705054283142,0.9999997615814209
1600,x1,6.892100811004639,7.22599458694458
1600,x2,5.013563632965088,5.079769611358643
1600,x3,3.3653366565704346,3.750718593597412
1600,x4,2.1566319465637207,2.6631500720977783
1600,x5,1.1459035873413086,1.864837408065796
1600,x6,0.08395394682884216,0.9999997615814209
1700,x1,4.212530136108398,4.919074535369873
1700,x2,3.4035298824310303,4.133077144622803
1700,x3,2.3984901905059814,3.3490500450134277
1700,x4,1.707214117050171,2.5406532287597656
1700,x5,0.7924861907958984,1.6905367374420166
1700,x6,0.0043937088921666145,0.9999997615814209
1800,x1,3.868912935256958,4.816047191619873
1800,x2,3.109689950942993,4.1104512214660645
1800,x3,2.449815273284912,3.4249584674835205
1800,x4,1.575247883796692,2.4187188148498535
1800,x5,0.6554190516471863,1.841395616531372
1800,x6,0.00043267966248095036,0.9999997615814209
1900,x1,3.860360860824585,4.920999526977539
1900,x2,3.0683093070983887,4.257237434387207
1900,x3,2.388029098510742,3.4242844581604004
1900,x4,1.560781717300415,2.5680429935455322
1900,x5,0.7668617367744446,1.6590667963027954
1900,x6,4.260902642272413e-05,0.9999997615814209
2000,x1,3.6841838359832764,4.963606357574463
2000,x2,3.3299665451049805,4.287215232849121
2000,x3,2.3364055156707764,3.4066338539123535
2000,x4,1.6316237449645996,2.6849799156188965
2000,x5,0.7991271018981934,1.9074512720108032
2000,x6,6.3953857534215786e-06,0.9999997615814209
2100,x1,3.9974100589752197,4.981264591217041
2100,x2,3.220306158065796,4.161538600921631
2100,x3,2.435481309890747,3.402707815170288
2100,x4,1.5388765335083008,2.4793050289154053
2100,x5,0.8150752782821655,1.8753808736801147
2100,x6,8.639217980999092e-07,0.9999997615814209
2200,x1,4.054933071136475,4.948558330535889
2200,x2,3.247103691101074,4.162010192871094
2200,x3,2.3645901679992676,3.353031873703003
2200,x4,1.6020612716674805,2.7177696228027344
2200,x5,0.8930928111076355,1.8189079761505127
2200,x6,1.1670302768607144e-07,0.9999997615814209
2300,x1,3.9748740196228027,4.923125267028809
2300,x2,2.978663921356201,4.103896141052246
2300,x3,2.4765090942382812,3.448469638824463
2300,x4,1.7690684795379639,2.85339093208313
2300,x5,0.7179412245750427,1.8280709981918335
2300,x6,1.576484720544613e-08,0.9999997615814209
2400,x1,3.913343667984009,4.924543380737305
2400,x2,3.193376064300537,4.17004919052124
2400,x3,2.404637098312378,3.432741403579712
2400,x4,1.637953758239746,2.5044615268707275
2400,x5,0.7420169115066528,1.824570655822754
2400,x6,2.629132023201919e-09,0.9999997615814209
2500,x1,4.07216215133667,5.070368766784668
2500,x2,3.195080041885376,4.116835117340088
2500,x3,2.466916799545288,3.412353515625
2500,x4,1.6042896509170532,2.795128345489502
2500,x5,0.8053995966911316,1.8732662200927734
2500,x6,4.871835157516102e-10,0.9999997615814209
2600,x1,3.9498226642608643,4.93463659286499
2600,x2,3.1173903942108154,4.33540678024292
2600,x3,2.573773145675659,3.434753179550171
2600,x4,1.7979837656021118,2.601931095123291
2600,x5,0.690007209777832,1.785319447517395
2600,x6,9.027607134060034e-11,0.9999997615814209
2700,x1,4.124561309814453,5.040410041809082
2700,x2,3.4220356941223145,4.361818313598633
2700,x3,2.6773521900177,3.701051712036133
2700,x4,1.7293177843093872,2.773940086364746
2700,x5,0.8958589434623718,1.7228409051895142
2700,x6,2.8329592144382687e-11,0.9999997615814209
2800,x1,4.286984920501709,5.195349216461182
2800,x2,3.5085480213165283,4.41589879989624
2800,x3,2.6812169551849365,3.6425929069519043
2800,x4,1.7509678602218628,2.6606333255767822
2800,x5,0.9706169962882996,1.5926421880722046
2800,x6,8.001113660505155e-12,0.9999997615814209
2900,x1,4.2528276443481445,5.190403938293457
2900,x2,3.4676566123962402,4.196845054626465
2900,x3,2.5871667861938477,3.557380437850952
2900,x4,1.7703664302825928,2.7903835773468018
2900,x5,0.9298778772354126,1.9394890069961548
2900,x6,2.7898161211736827e-12,0.9999997615814209
3000,x1,4.267646789550781,5.269415855407715
3000,x2,3.3949456214904785,4.475703239440918
3000,x3,2.609172821044922,3.5334222316741943
3000,x4,1.7295918464660645,2.6331679821014404
3000,x5,0.9066880345344543,1.8573989868164062
3000,x6,1.0808319300323332e-12,0.9999997615814209
3100,x1,4.369213104248047,5.28297758102417
3100,x2,3.2925450801849365,4.418535232543945
3100,x3,2.649095296859741,3.6150097846984863
3100,x4,1.7940917015075684,2.765669345855713
3100,x5,0.9006756544113159,1.8569769859313965
3100,x6,3.768628204642299e-13,0.9999997615814209
3200,x1,4.336972713470459,5.288769721984863
3200,x2,3.452768087387085,4.466989994049072
3200,x3,2.5955111980438232,3.6446774005889893
3200,x4,1.7197089195251465,2.756955146789551
3200,x5,0.969565212726593,1.9593039751052856
3200,x6,2.747329815901145e-13,0.9999997615814209
3300,x1,4.370961666107178,5.534042835235596
3300,x2,3.5513625144958496,4.507164478302002
3300,x3,2.6867873668670654,3.6346209049224854
3300,x4,1.8240686655044556,2.825376510620117
3300,x5,0.9217674732208252,1.9076213836669922
3300,x6,1.0643718437002014e-13,0.9999997615814209
3400,x1,4.351559162139893,5.514984607696533
3400,x2,3.5928146839141846,4.713838577270508
3400,x3,2.685720920562744,3.864086389541626
3400,x4,1.6847765445709229,2.9404501914978027
3400,x5,0.8985580205917358,1.9890491962432861
3400,x6,6.983343482473703e-14,0.9999997615814209
3500,x1,4.440160751342773,5.424768447875977
3500,x2,3.59368896484375,4.5626115798950195
3500,x3,2.7491843700408936,3.7159929275512695
3500,x4,1.752555012702942,2.66241717338562
3500,x5,0.941403865814209,1.872516393661499
3500,x6,1.9723023263413034e-14,0.9999997615814209
3600,x1,4.358325481414795,5.2379069328308105
3600,x2,3.652216911315918,4.6127448081970215
3600,x3,2.6900858879089355,3.7589287757873535
3600,x4,1.7684670686721802,2.9262375831604004
3600,x5,0.9711727499961853,1.9868381023406982
3600,x6,1.4378082735912526e-14,0.9999997615814209
3700,x1,4.506886959075928,5.418972969055176
3700,x2,3.668111801147461,4.520460605621338
3700,x3,2.7445075511932373,3.6539947986602783
3700,x4,1.835075855255127,2.7825145721435547
3700,x5,0.9834352135658264,1.8740440607070923
3700,x6,6.189293462509696e-15,0.9999997615814209
3800,x1,4.441258430480957,5.508249759674072
3800,x2,3.5726795196533203,4.695554256439209
3800,x3,2.71625018119812,3.8151559829711914
3800,x4,1.8608776330947876,2.9083333015441895
3800,x5,0.8878599405288696,1.9824086427688599
3800,x6,3.289243868798814e-15,0.9999997615814209
3900,x1,4.544901371002197,5.335364818572998
3900,x2,3.6401097774505615,4.545003890991211
3900,x3,2.756631851196289,3.7243618965148926
3900,x4,1.8986417055130005,2.810600996017456
3900,x5,0.8520466089248657,1.9712393283843994
3900,x6,1.5732353740333539e-15,0.9999997615814209
4000,x1,4.548060894012451,5.562443733215332
4000,x2,3.5160067081451416,4.552348613739014
4000,x3,2.7557549476623535,3.6098408699035645
4000,x4,1.8368464708328247,2.819020986557007
4000,x5,0.8834399580955505,1.9155827760696411
4000,x6,8.360817112188087e-16,0.9999997615814209
4100,x1,4.519613265991211,5.589122295379639
4100,x2,3.5261850357055664,4.701505184173584
4100,x3,2.782545328140259,3.699146270751953
4100,x4,1.8540942668914795,2.861158847808838
4100,x5,0.8549063205718994,1.9199235439300537
4100,x6,3.998952658270695e-16,0.9999997615814209
4200,x1,4.5512824058532715,5.50589656829834
4200,x2,3.6375184059143066,4.650946617126465
4200,x3,2.8221676349639893,3.890634298324585
4200,x4,1.764021873474121,2.949890613555908
4200,x5,0.8532516360282898,1.9853386878967285
4200,x6,2.1252073851967137e-16,0.9999997615814209
4300,x1,4.588139533996582,5.562608242034912
4300,x2,3.678246021270752,4.736746311187744
4300,x3,2.7226498126983643,3.851377487182617
4300,x4,1.7353922128677368,2.9227333068847656
4300,x5,0.8661350607872009,1.9886008501052856
4300,x6,1.0164801016424e-16,0.9999997615814209
4400,x1,4.649972438812256,5.68862247467041
4400,x2,3.7049648761749268,4.715173244476318
4400,x3,2.7427501678466797,3.8248698711395264
4400,x4,1.763029932975769,2.8411426544189453
4400,x5,0.9307556748390198,1.850985050201416
4400,x6,6.669125821607554e-17,0.9999997615814209
4500,x1,4.646157264709473,5.515993118286133
4500,x2,3.6618833541870117,4.743541240692139
4500,x3,2.7687065601348877,3.812161684036255
4500,x4,1.7824985980987549,2.7703895568847656
4500,x5,0.961663544178009,1.928674340248108
4500,x6,3.1898218546025134e-17,0.9999997615814209
4600,x1,4.620554447174072,5.474601745605469
4600,x2,3.691929578781128,4.699775695800781
4600,x3,2.795652151107788,3.8198204040527344
4600,x4,1.804968237876892,2.9083452224731445
4600,x5,0.9644971489906311,1.9682308435440063
4600,x6,1.2358022930441192e-17,0.9999997615814209
4700,x1,4.645399570465088,5.6617255210876465
4700,x2,3.6976633071899414,4.706937789916992
4700,x3,2.802649736404419,3.774324417114258
4700,x4,1.8765945434570312,2.897552251815796
4700,x5,0.9732674956321716,1.9130733013153076
4700,x6,7.297288929449916e-18,0.9999997615814209
4800,x1,4.644375801086426,5.688952445983887
4800,x2,3.7096524238586426,4.739748001098633
4800,x3,2.8081836700439453,3.848071575164795
4800,x4,1.785454273223877,2.90661358833313
4800,x5,0.8108258247375488,1.9796801805496216
4800,x6,3.490270396694024e-18,0.9999997615814209
4900,x1,4.653506755828857,5.6545796394348145
4900,x2,3.6311607360839844,4.753650188446045
4900,x3,2.7637040615081787,3.8057854175567627
4900,x4,1.8723036050796509,2.959700584411621
4900,x5,0.8724437355995178,1.9879601001739502
4900,x6,2.8271190792248024e-18,0.9999997615814209
5000,x1,4.699336528778076,5.752039432525635
5000,x2,3.595968723297119,4.800137519836426
5000,x3,2.8044469356536865,3.8368167877197266
5000,x4,1.899840235710144,2.9133753776550293
5000,x5,0.8947793841362,1.9011582136154175
5000,x6,2.0609697134223154e-18,0.9999997615814209
5100,x1,4.712179660797119,5.640411376953125
5100,x2,3.639181613922119,4.758040428161621
5100,x3,2.8164167404174805,3.8166725635528564
5100,x4,1.9128936529159546,2.9207613468170166
5100,x5,0.9205840826034546,1.9725422859191895
5100,x6,1.3522021769053615e-18,0.9999997615814209
5200,x1,4.716670989990234,5.683562755584717
5200,x2,3.737356185913086,4.7850799560546875
5200,x3,2.8590705394744873,3.7892634868621826
5200,x4,1.9185837507247925,2.9268856048583984
5200,x5,0.9337730407714844,1.9897226095199585
5200,x6,9.857553752800824e-19,0.9999997615814209
5300,x1,4.700408935546875,5.656281471252441
5300,x2,3.7539021968841553,4.787470817565918
5300,x3,2.7925758361816406,3.7695531845092773
5300,x4,1.8608903884887695,2.8839519023895264
5300,x5,0.9104940891265869,1.931541085243225
5300,x6,7.98461883962164e-19,0.9999997615814209
5400,x1,4.603613376617432,5.607402324676514
5400,x2,3.7744531631469727,4.696328163146973
5400,x3,2.827396869659424,3.791821002960205
5400,x4,1.8747450113296509,2.9053750038146973
5400,x5,0.9320401549339294,1.9369475841522217
5400,x6,5.23870852722696e-19,0.9999997615814209
5500,x1,4.62630033493042,5.696664333343506
5500,x2,3.78656268119812,4.58504056930542
5500,x3,2.83488130569458,3.781245231628418
5500,x4,1.8918746709823608,2.8685851097106934
5500,x5,0.951972484588623,1.9827244281768799
5500,x6,3.4371166494107674e-19,0.9999997615814209
5600,x1,4.66515588760376,5.771966934204102
5600,x2,3.78432297706604,4.815468788146973
5600,x3,2.834650993347168,3.8109445571899414
5600,x4,1.902778148651123,2.8961777687072754
5600,x5,0.9591976404190063,1.9456030130386353
5600,x6,2.0295831464102091e-19,0.9999997615814209
5700,x1,4.7010064125061035,5.775986194610596
5700,x2,3.7831742763519287,4.8684773445129395
5700,x3,2.851569890975952,3.9351003170013428
5700,x4,1.9093583822250366,2.9696784019470215
5700,x5,0.9650500416755676,1.9899687767028809
5700,x6,1.8266248188444911e-19,0.9999997615814209
5800,x1,4.650893211364746,5.607852458953857
5800,x2,3.8334648609161377,4.769782543182373
5800,x3,2.884669065475464,3.9308676719665527
5800,x4,1.9082874059677124,2.9350430965423584
5800,x5,0.9675450325012207,1.937346339225769
5800,x6,1.4795660709522952e-19,0.9999997615814209
5900,x1,4.686877250671387,5.5396223068237305
5900,x2,3.827146291732788,4.800769805908203
5900,x3,2.879476547241211,3.859062433242798
5900,x4,1.920026421546936,2.966144323348999
5900,x5,0.9718114137649536,1.989991307258606
5900,x6,1.3316094380076715e-19,0.9999997615814209
6000,x1,4.701776504516602,5.787178039550781
6000,x2,3.8226168155670166,4.862875938415527
6000,x3,2.8910112380981445,3.9126720428466797
6000,x4,1.9275184869766235,2.9298622608184814
6000,x5,0.9767404198646545,1.947278380393982
6000,x6,1.0786036460786836e-19,0.9999997615814209
6100,x1,4.73090934753418,5.704456806182861
6100,x2,3.808681011199951,4.742376327514648
6100,x3,2.9010963439941406,3.907033920288086
6100,x4,1.9248627424240112,2.9603354930877686
6100,x5,0.9767404198646545,1.9878201484680176
6100,x6,8.736689384603321e-20,0.9999997615814209
6200,x1,4.739706993103027,5.730051040649414
6200,x2,3.8211147785186768,4.840649604797363
6200,x3,2.90217661857605,3.9064531326293945
6200,x4,1.9293842315673828,2.9698538780212402
6200,x5,0.9780663251876831,1.989993691444397
6200,x6,7.86302057538996e-20,0.9999997615814209
6300,x1,4.739459991455078,5.7204999923706055
6300,x2,3.826099395751953,4.786652565002441
6300,x3,2.9054806232452393,3.8471970558166504
6300,x4,1.9328352212905884,2.9508941173553467
6300,x5,0.980333685874939,1.9853172302246094
6300,x6,6.369047086118522e-20,0.9999997615814209
6400,x1,4.759762287139893,5.792713165283203
6400,x2,3.825096368789673,4.816432952880859
6400,x3,2.9079782962799072,3.8463051319122314
6400,x4,1.934008002281189,2.8982646465301514
6400,x5,0.9821702241897583,1.8265348672866821
6400,x6,4.178731954567205e-20,0.9999997615814209
6500,x1,4.759762287139893,5.728938579559326
6500,x2,3.8221676349639893,4.812473773956299
6500,x3,2.909097671508789,3.911832809448242
6500,x4,1.9426270723342896,2.9646120071411133
6500,x5,0.9829531908035278,1.9899733066558838
6500,x6,3.760858726798742e-20,0.9999997615814209
6600,x1,4.763446807861328,5.756765365600586
6600,x2,3.836732864379883,4.827088832855225
6600,x3,2.8345630168914795,3.8866305351257324
6600,x4,1.9469726085662842,2.9305787086486816
6600,x5,0.9842920303344727,1.9899942874908447
6600,x6,3.3847729833658386e-20,0.9999997615814209
6700,x1,4.76494836807251,5.759947776794434
6700,x2,3.83367657661438,4.824031829833984
6700,x3,2.8530640602111816,3.879572629928589
6700,x4,1.9492851495742798,2.8354713916778564
6700,x5,0.9858388304710388,1.9766650199890137
6700,x6,2.4674993158500017e-20,0.9999997615814209
6800,x1,4.766540050506592,5.798574447631836
6800,x2,3.830471992492676,4.7552289962768555
6800,x3,2.8498449325561523,3.871584177017212
6800,x4,1.9548848867416382,2.861438751220703
6800,x5,0.9869664907455444,1.9899992942810059
6800,x6,2.4674993158500017e-20,0.9999997615814209
6900,x1,4.763911247253418,5.787450313568115
6900,x2,3.830471992492676,4.848064422607422
6900,x3,2.8498449325561523,3.9061238765716553
6900,x4,1.9548848867416382,2.955169439315796
6900,x5,0.9877884984016418,1.9868128299713135
6900,x6,1.6189262293809615e-20,0.9999997615814209
7000,x1,4.771763324737549,5.785955429077148
7000,x2,3.830471992492676,4.842067718505859
7000,x3,2.8572466373443604,3.906632661819458
7000,x4,1.9567114114761353,2.968299388885498
7000,x5,0.9880096316337585,1.9898775815963745
7000,x6,1.3113302328738817e-20,0.9999997615814209
7100,x1,4.779141426086426,5.748646259307861
7100,x2,3.84321665763855,4.883518695831299
7100,x3,2.8651018142700195,3.9380576610565186
7100,x4,1.9567114114761353,2.969472646713257
7100,x5,0.9880096316337585,1.9899146556854248
7100,x6,1.1801972257423649e-20,0.9999997615814209
7200,x1,4.777283191680908,5.7741851806640625
7200,x2,3.8464224338531494,4.861114025115967
7200,x3,2.86885404586792,3.9058947563171387
7200,x4,1.9495567083358765,2.940984010696411
7200,x5,0.9883877635002136,1.9765543937683105
7200,x6,8.60363802930902e-21,0.9999997615814209
7300,x1,4.775122165679932,5.76074743270874
7300,x2,3.8464224338531494,4.835836410522461
7300,x3,2.8693130016326904,3.9109930992126465
7300,x4,1.951850414276123,2.964261054992676
7300,x5,0.9886940717697144,1.989698052406311
7300,x6,7.743274064819405e-21,0.9999997615814209
7400,x1,4.7852044105529785,5.8241167068481445
7400,x2,3.8496174812316895,4.885111331939697
7400,x3,2.8693130016326904,3.935720443725586
7400,x4,1.9567863941192627,2.970048666000366
7400,x5,0.9888246655464172,1.9899992942810059
7400,x6,7.743274064819405e-21,0.9999997615814209
7500,x1,4.791828155517578,5.8065972328186035
7500,x2,3.8519108295440674,4.879047393798828
7500,x3,2.8770248889923096,3.9059062004089355
7500,x4,1.9567863941192627,2.9037582874298096
7500,x5,0.9890478849411011,1.9899992942810059
7500,x6,7.743274064819405e-21,0.9999997615814209
7600,x1,4.797098159790039,5.835604667663574
7600,x2,3.8520710468292236,4.894479751586914
7600,x3,2.8809409141540527,3.938342571258545
7600,x4,1.9567863941192627,2.9696011543273926
7600,x5,0.9890478849411011,1.9899392127990723
7600,x6,6.272051758243583e-21,0.9999997615814209
7700,x1,4.802572727203369,5.802061557769775
7700,x2,3.8568267822265625,4.817358493804932
7700,x3,2.884995222091675,3.8357560634613037
7700,x4,1.9529091119766235,2.9332947731018066
7700,x5,0.9891430735588074,1.9473834037780762
7700,x6,5.644846501639868e-21,0.9999997615814209
7800,x1,4.7993483543396,5.780122756958008
7800,x2,3.8568267822265625,4.858809471130371
7800,x3,2.897792100906372,3.901585340499878
7800,x4,1.9529091119766235,2.9165589809417725
7800,x5,0.989305853843689,1.9898933172225952
7800,x6,5.0803619726449165e-21,0.9999997615814209
7900,x1,4.7993483543396,5.815253257751465
7900,x2,3.8634514808654785,4.870800971984863
7900,x3,2.9049696922302246,3.9183247089385986
7900,x4,1.9546281099319458,2.95813250541687
7900,x5,0.989305853843689,1.986600399017334
7900,x6,4.57232565421139e-21,0.9999997615814209
8000,x1,4.796156883239746,5.823173999786377
8000,x2,3.8640973567962646,4.883711338043213
8000,x3,2.9071249961853027,3.9311273097991943
8000,x4,1.9560579061508179,2.9666287899017334
8000,x5,0.989305853843689,1.9893540143966675
8000,x6,3.703583658742191e-21,0.9999997615814209
8100,x1,4.79996919631958,5.801905632019043
8100,x2,3.8640973567962646,4.8368425369262695
8100,x3,2.9094648361206055,3.8624956607818604
8100,x4,1.9560579061508179,2.892019033432007
8100,x5,0.9893752336502075,1.945591688156128
8100,x6,2.429921203402121e-21,0.9999997615814209
8200,x1,4.79996919631958,5.831493377685547
8200,x2,3.8640973567962646,4.890080451965332
8200,x3,2.9094648361206055,3.937497854232788
8200,x4,1.9558367729187012,2.960282325744629
8200,x5,0.9893752336502075,1.9008984565734863
8200,x6,2.1869290224773912e-21,0.9999997615814209
8300,x1,4.8033447265625,5.841442108154297
8300,x2,3.8674323558807373,4.898158073425293
8300,x3,2.9124767780303955,3.9402496814727783
8300,x4,1.9558367729187012,2.970073699951172
8300,x5,0.9893752336502075,1.989997386932373
8300,x6,2.1869290224773912e-21,0.9999997615814209
8400,x1,4.8033447265625,5.8493218421936035
8400,x2,3.8674323558807373,4.876834869384766
8400,x3,2.9124767780303955,3.8671963214874268
8400,x4,1.9572629928588867,2.9700984954833984
8400,x5,0.9893752336502075,1.9899992942810059
8400,x6,2.1869290224773912e-21,0.9999997615814209
8500,x1,4.808197498321533,5.8518524169921875
8500,x2,3.8674323558807373,4.90097188949585
8500,x3,2.9124767780303955,3.9403955936431885
8500,x4,1.9572629928588867,2.9700984954833984
8500,x5,0.9893752336502075,1.9899992942810059
8500,x6,2.1869290224773912e-21,0.9999997615814209
8600,x1,4.810713768005371,5.801262378692627
8600,x2,3.8672373294830322,4.863370418548584
8600,x3,2.9124767780303955,3.8983445167541504
8600,x4,1.9572629928588867,2.934558868408203
8600,x5,0.9894376993179321,1.9734894037246704
8600,x6,1.9682360798399738e-21,0.9999997615814209
8700,x1,4.810713768005371,5.836332321166992
8700,x2,3.8722102642059326,4.878416061401367
8700,x3,2.9124767780303955,3.9159109592437744
8700,x4,1.9572629928588867,2.952995777130127
8700,x5,0.9894376993179321,1.9842424392700195
8700,x6,1.771412532440494e-21,0.9999997615814209
8800,x1,4.809065341949463,5.790346622467041
8800,x2,3.874016046524048,4.790648937225342
8800,x3,2.914440870285034,3.927490234375
8800,x4,1.9587080478668213,2.9700443744659424
8800,x5,0.9894376993179321,1.9899952411651611
8800,x6,1.5942712791964445e-21,0.9999997615814209
8900,x1,4.812875270843506,5.818256378173828
8900,x2,3.874016046524048,4.8685784339904785
8900,x3,2.91937255859375,3.908092498779297
8900,x4,1.9587080478668213,2.9517440795898438
8900,x5,0.9894939064979553,1.9899992942810059
8900,x6,1.5942712791964445e-21,0.9999997615814209
9000,x1,4.812875270843506,5.812203407287598
9000,x2,3.874016046524048,4.85222864151001
9000,x3,2.9220943450927734,3.877178192138672
9000,x4,1.9617950916290283,2.970079183578491
9000,x5,0.9895445108413696,1.9899992942810059
9000,x6,1.5942712791964445e-21,0.9999997615814209
9100,x1,4.812875270843506,5.826918601989746
9100,x2,3.8767566680908203,4.883704662322998
9100,x3,2.9255712032318115,3.9345908164978027
9100,x4,1.962625503540039,2.9700984954833984
9100,x5,0.9895445108413696,1.9899992942810059
9100,x6,1.5942712791964445e-21,0.9999997615814209
9200,x1,4.812875270843506,5.8517746925354
9200,x2,3.8767566680908203,4.900968551635742
9200,x3,2.927053928375244,3.940396308898926
9200,x4,1.962625503540039,2.9700984954833984
9200,x5,0.9895445108413696,1.9899992942810059
9200,x6,1.5942712791964445e-21,0.9999997615814209
9300,x1,4.812875270843506,5.843981742858887
9300,x2,3.8767566680908203,4.896914958953857
9300,x3,2.927053928375244,3.938835382461548
9300,x4,1.9633729457855225,2.9697020053863525
9300,x5,0.9895445108413696,1.9899494647979736
9300,x6,1.4348441310819609e-21,0.9999997615814209
9400,x1,4.820072174072266,5.818972110748291
9400,x2,3.8791775703430176,4.841753005981445
9400,x3,2.9283883571624756,3.940396308898926
9400,x4,1.9633729457855225,2.9700984954833984
9400,x5,0.9895445108413696,1.9899992942810059
9400,x6,1.4348441310819609e-21,0.9999997615814209
9500,x1,4.820072174072266,5.823041915893555
9500,x2,3.8791775703430176,4.835256576538086
9500,x3,2.92958927154541,3.940396308898926
9500,x4,1.9633729457855225,2.9700984954833984
9500,x5,0.9895445108413696,1.9899992942810059
9500,x6,1.4348441310819609e-21,0.9999997615814209
9600,x1,4.820961952209473,5.829869747161865
9600,x2,3.8806588649749756,4.880815505981445
9600,x3,2.92958927154541,3.9100916385650635
9600,x4,1.9633729457855225,2.8844316005706787
9600,x5,0.989590048789978,1.9886753559112549
9600,x6,1.1622236977087743e-21,0.9999997615814209
9700,x1,4.8228020668029785,5.8514018058776855
9700,x2,3.8793351650238037,4.90084171295166
9700,x3,2.92958927154541,3.940370798110962
9700,x4,1.9633729457855225,2.9700968265533447
9700,x5,0.989590048789978,1.9899992942810059
9700,x6,1.1622236977087743e-21,0.9999997615814209
9800,x1,4.825717926025391,5.813506126403809
9800,x2,3.8793351650238037,4.87333869934082
9800,x3,2.92958927154541,3.927478790283203
9800,x4,1.9633729457855225,2.9671554565429688
9800,x5,0.9896678924560547,1.9899992942810059
9800,x6,1.1622236977087743e-21,0.9999997615814209
9900,x1,4.825717926025391,5.851937770843506
9900,x2,3.8793351650238037,4.900984764099121
9900,x3,2.92958927154541,3.940396308898926
9900,x4,1.9633729457855225,2.9700984954833984
9900,x5,0.9896678924560547,1.9899992942810059
9900,x6,1.1622236977087743e-21,0.9999997615814209
