episode,state,Q_action_0,Q_action_1
1,x1|hist=[],0.0,0.0
600,"x3|hist=[0, 1]",184.90660095214844,2.267289400100708
600,"x3|hist=[1, 0]",0.8258746862411499,2.3715872764587402
600,"x3|hist=[1, 1]",1.188027262687683,1.9930429458618164
600,"x4|hist=[0, 0, 0]",0.4779578149318695,1.4307867288589478
600,"x4|hist=[0, 0, 1]",0.44144660234451294,1.7147680521011353
600,"x4|hist=[0, 1, 0]",0.5372694730758667,268.8841552734375
600,"x4|hist=[0, 1, 1]",0.35069796442985535,1.8358651399612427
600,"x4|hist=[1, 0, 0]",0.4419299066066742,1.2997384071350098
600,"x4|hist=[1, 0, 1]",0.6997337937355042,2.0378739833831787
600,"x4|hist=[1, 1, 0]",0.6528254747390747,1.6768605709075928
600,"x4|hist=[1, 1, 1]",0.730980396270752,1.7171812057495117
600,"x5|hist=[0, 0, 0, 0]",0.32513755559921265,0.970323920249939
600,"x5|hist=[0, 0, 0, 1]",0.1829877644777298,1.022881269454956
600,"x5|hist=[0, 0, 1, 0]",0.25666165351867676,0.9874573945999146
600,"x5|hist=[0, 0, 1, 1]",0.25798821449279785,1.3542053699493408
600,"x5|hist=[0, 1, 0, 0]",0.2600892186164856,1.03350031375885
600,"x5|hist=[0, 1, 0, 1]",522.3610229492188,1.1140284538269043
600,"x5|hist=[0, 1, 1, 0]",0.13245907425880432,0.9929924607276917
600,"x5|hist=[0, 1, 1, 1]",0.2896795868873596,1.2730242013931274
600,"x5|hist=[1, 0, 0, 0]",0.027719998732209206,0.9493555426597595
600,"x5|hist=[1, 0, 0, 1]",0.04435398057103157,0.9926286339759827
600,"x5|hist=[1, 0, 1, 0]",0.008910000324249268,1.288174033164978
600,"x5|hist=[1, 0, 1, 1]",0.1702154129743576,1.4312806129455566
600,"x5|hist=[1, 1, 0, 0]",0.027719998732209206,1.2940915822982788
600,"x5|hist=[1, 1, 0, 1]",0.23395656049251556,1.1921286582946777
600,"x5|hist=[1, 1, 1, 0]",0.4443257451057434,1.2262139320373535
600,"x5|hist=[1, 1, 1, 1]",0.2547222375869751,1.3087337017059326
600,"x6|hist=[0, 0, 0, 0, 0]",0.0,0.7175704836845398
600,"x6|hist=[0, 0, 0, 0, 1]",0.0,0.6125795245170593
600,"x6|hist=[0, 0, 0, 1, 0]",0.0,0.6125795245170593
600,"x6|hist=[0, 0, 0, 1, 1]",0.0,0.6125795245170593
600,"x6|hist=[0, 0, 1, 0, 0]",0.0,0.6861894130706787
600,"x6|hist=[0, 0, 1, 0, 1]",0.0,0.6513215899467468
600,"x6|hist=[0, 0, 1, 1, 0]",0.0,0.7175704836845398
600,"x6|hist=[0, 0, 1, 1, 1]",0.0,0.8332281708717346
600,"x6|hist=[0, 1, 0, 0, 0]",0.0,0.7175704836845398
600,"x6|hist=[0, 1, 0, 0, 1]",0.0,0.6125795245170593
600,"x6|hist=[0, 1, 0, 1, 0]",928.2101440429688,0.8146979808807373
600,"x6|hist=[0, 1, 0, 1, 1]",0.0,0.6861894130706787
600,"x6|hist=[0, 1, 1, 0, 0]",0.0,0.5217031240463257
600,"x6|hist=[0, 1, 1, 0, 1]",0.0,0.6513215899467468
600,"x6|hist=[0, 1, 1, 1, 0]",0.0,0.7458134293556213
600,"x6|hist=[0, 1, 1, 1, 1]",0.0,0.7458134293556213
600,"x6|hist=[1, 0, 0, 0, 0]",0.0,0.2709999978542328
600,"x6|hist=[1, 0, 0, 0, 1]",0.0,0.5217031240463257
600,"x6|hist=[1, 0, 0, 1, 0]",0.0,0.34389999508857727
600,"x6|hist=[1, 0, 0, 1, 1]",0.0,0.6513215899467468
600,"x6|hist=[1, 0, 1, 0, 0]",0.0,0.1899999976158142
600,"x6|hist=[1, 0, 1, 0, 1]",0.0,0.7941088676452637
600,"x6|hist=[1, 0, 1, 1, 0]",0.0,0.5695328116416931
600,"x6|hist=[1, 0, 1, 1, 1]",0.0,0.8649148344993591
600,"x6|hist=[1, 1, 0, 0, 0]",0.0,0.2709999978542328
600,"x6|hist=[1, 1, 0, 0, 1]",0.0,0.7712320685386658
600,"x6|hist=[1, 1, 0, 1, 0]",0.0,0.7458134293556213
600,"x6|hist=[1, 1, 0, 1, 1]",0.0,0.7175704836845398
600,"x6|hist=[1, 1, 1, 0, 0]",0.0,0.7941088676452637
