episode,state_with_history,Q_action_0,Q_action_1
1,x1|[],0.0,0.0
1,x2|[0],0.0,0.0
1,"x3|[0, 0]",0.0,0.0
1,"x4|[0, 0, 0]",0.0,0.0
1,"x5|[0, 0, 0, 0]",0.0,0.0
1,"x6|[0, 0, 0, 0, 0]",0.0,0.0
100,x1|[],1.2812024354934692,2.7864387035369873
100,x2|[0],0.2671208679676056,1.7138103246688843
100,"x3|[0, 0]",0.18885621428489685,0.45326799154281616
100,"x4|[0, 0, 0]",0.0697493627667427,0.46226710081100464
100,"x5|[0, 0, 0, 0]",0.027719998732209206,0.2898100018501282
100,"x6|[0, 0, 0, 0, 0]",0.0,0.1899999976158142
100,"x3|[0, 1]",0.06734621524810791,1.0784417390823364
100,"x4|[0, 1, 1]",0.018810000270605087,0.7238181829452515
100,"x5|[0, 1, 1, 0]",0.018810000270605087,0.10000000149011612
100,"x6|[0, 1, 1, 0, 0]",0.0,0.10000000149011612
100,"x5|[0, 1, 1, 1]",0.018810000270605087,0.34389999508857727
100,"x6|[0, 1, 1, 1, 0]",0.0,0.1899999976158142
100,x2|[1],0.6483204960823059,1.969187617301941
100,"x3|[1, 1]",0.2493465691804886,1.298031210899353
100,"x4|[1, 1, 1]",0.10222630947828293,0.768152117729187
100,"x5|[1, 1, 1, 0]",0.027719998732209206,0.36270999908447266
100,"x6|[1, 1, 1, 0, 0]",0.0,0.2709999978542328
100,"x6|[0, 1, 1, 1, 1]",0.0,0.0
100,"x4|[0, 0, 1]",0.0,0.1899999976158142
100,"x5|[0, 0, 1, 0]",0.00989999994635582,0.0
100,"x6|[0, 0, 1, 0, 0]",0.0,0.1899999976158142
100,"x3|[1, 0]",0.2737528681755066,0.9204962253570557
100,"x4|[1, 0, 1]",0.059974201023578644,0.5180104970932007
100,"x5|[1, 0, 1, 1]",0.0,0.2809000015258789
100,"x6|[1, 0, 1, 1, 1]",0.0,0.1899999976158142
100,"x6|[1, 1, 1, 0, 1]",0.0,0.1899999976158142
100,"x4|[0, 1, 0]",0.07770558446645737,0.2719801068305969
100,"x5|[0, 1, 0, 0]",0.0357389971613884,0.3876579999923706
100,"x6|[0, 1, 0, 0, 0]",0.0,0.2709999978542328
100,"x4|[1, 1, 0]",0.14746174216270447,0.4881628751754761
100,"x5|[1, 1, 0, 0]",0.0,0.549204409122467
100,"x6|[1, 1, 0, 0, 1]",0.0,0.34389999508857727
100,"x5|[1, 0, 1, 0]",0.0,0.3716199994087219
100,"x6|[1, 0, 1, 0, 1]",0.0,0.2709999978542328
100,"x6|[1, 1, 0, 0, 0]",0.0,0.0
100,"x5|[0, 0, 0, 1]",0.00989999994635582,0.2809000015258789
100,"x6|[0, 0, 0, 1, 0]",0.0,0.1899999976158142
100,"x6|[1, 0, 1, 1, 0]",0.0,0.10000000149011612
100,"x4|[1, 0, 0]",0.08064539730548859,0.5505326986312866
100,"x5|[1, 0, 0, 0]",0.0,0.41940999031066895
100,"x6|[1, 0, 0, 0, 1]",0.0,0.1899999976158142
100,"x6|[0, 0, 0, 1, 1]",0.0,0.1899999976158142
100,"x5|[1, 1, 1, 1]",0.00989999994635582,0.4372299909591675
100,"x6|[1, 1, 1, 1, 0]",0.0,0.10000000149011612
100,"x5|[0, 0, 1, 1]",0.0,0.10000000149011612
100,"x6|[0, 0, 1, 1, 0]",0.0,0.10000000149011612
100,"x5|[1, 1, 0, 1]",0.04375799745321274,0.10000000149011612
100,"x6|[1, 1, 0, 1, 0]",0.0,0.2709999978542328
100,"x6|[0, 0, 0, 0, 1]",0.0,0.1899999976158142
100,"x5|[1, 0, 0, 1]",0.034046102315187454,0.19990000128746033
100,"x6|[1, 0, 0, 1, 0]",0.0,0.10000000149011612
100,"x6|[0, 0, 1, 1, 1]",0.0,0.0
100,"x6|[1, 1, 1, 1, 1]",0.0,0.2709999978542328
100,"x6|[0, 1, 1, 0, 1]",0.0,0.10000000149011612
100,"x6|[0, 1, 0, 0, 1]",0.0,0.2709999978542328
100,"x6|[1, 0, 1, 0, 0]",0.0,0.0
100,"x6|[1, 1, 0, 1, 1]",0.0,0.10000000149011612
100,"x6|[1, 0, 0, 1, 1]",0.0,0.1899999976158142
100,"x5|[0, 1, 0, 1]",0.00989999994635582,0.10000000149011612
100,"x6|[0, 1, 0, 1, 0]",100.0,0.10000000149011612
100,"x6|[0, 1, 0, 1, 1]",0.0,0.10000000149011612
200,x1|[],2.4908251762390137,3.5490121841430664
200,x2|[0],0.8993629217147827,3.2401700019836426
200,"x3|[0, 0]",0.366472065448761,1.3801610469818115
200,"x4|[0, 0, 0]",0.1915774643421173,0.6262549161911011
200,"x5|[0, 0, 0, 0]",0.0936361700296402,0.4685041010379791
200,"x6|[0, 0, 0, 0, 0]",0.0,0.4095100164413452
200,"x3|[0, 1]",5.93174934387207,1.6755752563476562
200,"x4|[0, 1, 1]",0.105843685567379,1.1023025512695312
200,"x5|[0, 1, 1, 0]",0.04295609891414642,0.3876579999923706
200,"x6|[0, 1, 1, 0, 0]",0.0,0.2709999978542328
200,"x5|[0, 1, 1, 1]",0.08714078366756439,0.5883427858352661
200,"x6|[0, 1, 1, 1, 0]",0.0,0.34389999508857727
200,x2|[1],1.281638741493225,2.7059268951416016
200,"x3|[1, 1]",0.7726675868034363,1.871051549911499
200,"x4|[1, 1, 1]",0.29005536437034607,1.2189573049545288
200,"x5|[1, 1, 1, 0]",0.09291446208953857,0.594409704208374
200,"x6|[1, 1, 1, 0, 0]",0.0,0.2709999978542328
200,"x6|[0, 1, 1, 1, 1]",0.0,0.10000000149011612
200,"x4|[0, 0, 1]",0.003626369871199131,0.9989156723022461
200,"x5|[0, 0, 1, 0]",0.04375799745321274,0.0
200,"x6|[0, 0, 1, 0, 0]",0.0,0.2709999978542328
200,"x3|[1, 0]",0.4980311393737793,1.5687438249588013
200,"x4|[1, 0, 1]",0.36717483401298523,0.9792622327804565
200,"x5|[1, 0, 1, 1]",0.05177699774503708,0.6009050607681274
200,"x6|[1, 0, 1, 1, 1]",0.0,0.34389999508857727
200,"x6|[1, 1, 1, 0, 1]",0.0,0.34389999508857727
200,"x4|[0, 1, 0]",0.21443797647953033,27.59963607788086
200,"x5|[0, 1, 0, 0]",0.07992368191480637,0.55497807264328
200,"x6|[0, 1, 0, 0, 0]",0.0,0.34389999508857727
200,"x4|[1, 1, 0]",0.6290062069892883,0.9629687070846558
200,"x5|[1, 1, 0, 0]",0.0,1.0879024267196655
200,"x6|[1, 1, 0, 0, 1]",0.0,0.46855902671813965
200,"x5|[1, 0, 1, 0]",0.0,0.9214081764221191
200,"x6|[1, 0, 1, 0, 1]",0.0,0.5695328116416931
200,"x6|[1, 1, 0, 0, 0]",0.0,0.0
200,"x5|[0, 0, 0, 1]",0.027719998732209206,0.3716199994087219
200,"x6|[0, 0, 0, 1, 0]",0.0,0.1899999976158142
200,"x6|[1, 0, 1, 1, 0]",0.0,0.2709999978542328
200,"x4|[1, 0, 0]",0.2845131754875183,0.7533624172210693
200,"x5|[1, 0, 0, 0]",0.0,0.7754861116409302
200,"x6|[1, 0, 0, 0, 1]",0.0,0.34389999508857727
200,"x6|[0, 0, 0, 1, 1]",0.0,0.2709999978542328
200,"x5|[1, 1, 1, 1]",0.11896820366382599,0.676159679889679
200,"x6|[1, 1, 1, 1, 0]",0.0,0.4095100164413452
200,"x5|[0, 0, 1, 1]",0.13650575280189514,0.5123170018196106
200,"x6|[0, 0, 1, 1, 0]",0.0,0.4095100164413452
200,"x5|[1, 1, 0, 1]",0.1781281977891922,0.4604851007461548
200,"x6|[1, 1, 0, 1, 0]",0.0,0.46855902671813965
200,"x6|[0, 0, 0, 0, 1]",0.0,0.34389999508857727
200,"x5|[1, 0, 0, 1]",0.04054149240255356,0.3876579999923706
200,"x6|[1, 0, 0, 1, 0]",0.0,0.10000000149011612
200,"x6|[0, 0, 1, 1, 1]",0.0,0.2709999978542328
200,"x6|[1, 1, 1, 1, 1]",0.0,0.4095100164413452
200,"x6|[0, 1, 1, 0, 1]",0.0,0.2709999978542328
200,"x6|[0, 1, 0, 0, 1]",0.0,0.2709999978542328
200,"x6|[1, 0, 1, 0, 0]",0.0,0.0
200,"x6|[1, 1, 0, 1, 1]",0.0,0.1899999976158142
200,"x6|[1, 0, 0, 1, 1]",0.0,0.2709999978542328
200,"x5|[0, 1, 0, 1]",111.82853698730469,0.37963899970054626
200,"x6|[0, 1, 0, 1, 0]",343.8999938964844,0.34389999508857727
200,"x6|[0, 1, 0, 1, 1]",0.0,0.1899999976158142
300,x1|[],31.258544921875,3.8974599838256836
300,x2|[0],1.920832633972168,40.641048431396484
300,"x3|[0, 0]",0.6699590682983398,2.1989524364471436
300,"x4|[0, 0, 0]",0.3100150227546692,1.0351272821426392
300,"x5|[0, 0, 0, 0]",0.12481404095888138,0.7229915261268616
300,"x6|[0, 0, 0, 0, 0]",0.0,0.46855902671813965
300,"x3|[0, 1]",69.56700134277344,2.08306622505188
300,"x4|[0, 1, 1]",0.1898830682039261,1.4198981523513794
300,"x5|[0, 1, 1, 0]",0.06548948585987091,0.55497807264328
300,"x6|[0, 1, 1, 0, 0]",0.0,0.34389999508857727
300,"x5|[0, 1, 1, 1]",0.243789404630661,0.7267309427261353
300,"x6|[0, 1, 1, 1, 0]",0.0,0.5695328116416931
300,x2|[1],1.8391691446304321,2.965881586074829
300,"x3|[1, 1]",0.9671279788017273,2.1645400524139404
300,"x4|[1, 1, 1]",0.42532438039779663,1.459580421447754
300,"x5|[1, 1, 1, 0]",0.133452907204628,0.7361594438552856
300,"x6|[1, 1, 1, 0, 0]",0.0,0.4095100164413452
