episode,state,Q_action_0,Q_action_1
900,x5,60.94548797607422,50.05129623413086
900,x6,31.01523780822754,0.9999997615814209
1000,x1,54.250267028808594,58.2811393737793
1000,x2,55.194122314453125,60.16855239868164
1000,x3,56.1263427734375,57.09268569946289
1000,x4,47.6453857421875,48.6544075012207
1000,x5,27.716047286987305,28.181262969970703
1000,x6,5.2517991065979,0.9999997615814209
1100,x1,20.74154281616211,22.176841735839844
1100,x2,12.9674654006958,12.862298965454102
1100,x3,6.544344902038574,6.868137836456299
1100,x4,3.405012845993042,3.4775784015655518
1100,x5,1.573348045349121,2.0289487838745117
1100,x6,0.06986361742019653,0.9999997615814209
1200,x1,5.41763162612915,6.086621284484863
1200,x2,4.3065876960754395,4.925580024719238
1200,x3,3.3372435569763184,3.9427645206451416
1200,x4,2.074597120285034,2.9704036712646484
1200,x5,1.0174763202667236,1.9900217056274414
1200,x6,0.0015739157097414136,0.9999997615814209
1300,x1,4.883314609527588,5.852193832397461
1300,x2,3.9455723762512207,4.901010990142822
1300,x3,2.963489532470703,3.9404025077819824
1300,x4,1.9815360307693481,2.9701013565063477
1300,x5,0.9908488392829895,1.9900002479553223
1300,x6,0.0001016919850371778,0.9999997615814209
1400,x1,4.853466033935547,5.851992607116699
1400,x2,3.9028871059417725,4.901000022888184
1400,x3,2.9411139488220215,3.940401554107666
1400,x4,1.9710124731063843,2.9701013565063477
1400,x5,0.9900491833686829,1.9900002479553223
1400,x6,8.111606803140603e-06,0.9999997615814209
1500,x1,23.20638656616211,34.604034423828125
1500,x2,30.56369400024414,30.929656982421875
1500,x3,23.418928146362305,24.227628707885742
1500,x4,14.33039379119873,13.664846420288086
1500,x5,4.768830299377441,5.105273723602295
1500,x6,0.7672705054283142,0.9999997615814209
1600,x1,8.739972114562988,8.83610725402832
1600,x2,5.917883396148682,5.83555793762207
1600,x3,3.842533588409424,4.128662586212158
1600,x4,2.5872507095336914,2.988198757171631
1600,x5,1.2612813711166382,1.9911525249481201
1600,x6,0.08395394682884216,0.9999997615814209
1700,x1,5.092726230621338,5.858860969543457
1700,x2,4.073790550231934,4.9020891189575195
1700,x3,3.005911111831665,3.940509080886841
1700,x4,2.1113336086273193,2.9701039791107178
1700,x5,1.0094749927520752,1.9900002479553223
1700,x6,0.0043937088921666145,0.9999997615814209
1800,x1,4.87123441696167,5.851996421813965
1800,x2,3.910046339035034,4.901000022888184
1800,x3,2.946206569671631,3.940401554107666
1800,x4,1.9962712526321411,2.9701013565063477
1800,x5,0.992130696773529,1.9900002479553223
1800,x6,0.00043267966248095036,0.9999997615814209
1900,x1,4.854589939117432,5.851992607116699
1900,x2,3.9019880294799805,4.901000022888184
1900,x3,2.941272020339966,3.940401554107666
1900,x4,1.9744651317596436,2.9701013565063477
1900,x5,0.9903550744056702,1.9900002479553223
1900,x6,4.260902642272413e-05,0.9999997615814209
2000,x1,4.852274417877197,5.851992607116699
2000,x2,3.9010443687438965,4.901000022888184
2000,x3,2.940704345703125,3.940401554107666
2000,x4,1.9709988832473755,2.9701013565063477
2000,x5,0.9900347590446472,1.9900002479553223
2000,x6,6.3953857534215786e-06,0.9999997615814209
2100,x1,4.8520002365112305,5.851992607116699
2100,x2,3.9010095596313477,4.901000022888184
2100,x3,2.9404375553131104,3.940401554107666
2100,x4,1.970250129699707,2.9701013565063477
2100,x5,0.990005612373352,1.9900002479553223
2100,x6,8.639217980999092e-07,0.9999997615814209
2200,x1,4.851992607116699,5.851992607116699
2200,x2,3.901000738143921,4.901000022888184
2200,x3,2.940410852432251,3.940401554107666
2200,x4,1.9701099395751953,2.9701013565063477
2200,x5,0.9900007247924805,1.9900002479553223
2200,x6,1.1670302768607144e-07,0.9999997615814209
2300,x1,4.851992607116699,5.851992607116699
2300,x2,3.900998592376709,4.901000022888184
2300,x3,2.940401554107666,3.940401554107666
2300,x4,1.9701015949249268,2.9701013565063477
2300,x5,0.9900000095367432,1.9900002479553223
2300,x6,1.576484720544613e-08,0.9999997615814209
2400,x1,4.851992607116699,5.851992607116699
2400,x2,3.900998592376709,4.901000022888184
2400,x3,2.940401554107666,3.940401554107666
2400,x4,1.9701008796691895,2.9701013565063477
2400,x5,0.9900000095367432,1.9900002479553223
2400,x6,2.629132023201919e-09,0.9999997615814209
2500,x1,4.851992607116699,5.851992607116699
2500,x2,3.900998592376709,4.901000022888184
2500,x3,2.940401554107666,3.940401554107666
2500,x4,1.9701008796691895,2.9701013565063477
2500,x5,0.9900000095367432,1.9900002479553223
2500,x6,4.871835157516102e-10,0.9999997615814209
2600,x1,4.851992607116699,5.851992607116699
2600,x2,3.900998592376709,4.901000022888184
2600,x3,2.940401554107666,3.940401554107666
2600,x4,1.9701008796691895,2.9701013565063477
2600,x5,0.9900000095367432,1.9900002479553223
2600,x6,9.027607134060034e-11,0.9999997615814209
2700,x1,4.851992607116699,5.851992607116699
2700,x2,3.900998592376709,4.901000022888184
2700,x3,2.940401554107666,3.940401554107666
2700,x4,1.9701008796691895,2.9701013565063477
2700,x5,0.9900000095367432,1.9900002479553223
2700,x6,2.8329592144382687e-11,0.9999997615814209
2800,x1,4.851992607116699,5.851992607116699
2800,x2,3.900998592376709,4.901000022888184
2800,x3,2.940401554107666,3.940401554107666
2800,x4,1.9701008796691895,2.9701013565063477
2800,x5,0.9900000095367432,1.9900002479553223
2800,x6,8.001113660505155e-12,0.9999997615814209
2900,x1,4.851992607116699,5.851992607116699
2900,x2,3.900998592376709,4.901000022888184
2900,x3,2.940401554107666,3.940401554107666
2900,x4,1.9701008796691895,2.9701013565063477
2900,x5,0.9900000095367432,1.9900002479553223
2900,x6,2.7898161211736827e-12,0.9999997615814209
3000,x1,4.851992607116699,5.851992607116699
3000,x2,3.900998592376709,4.901000022888184
3000,x3,2.940401554107666,3.940401554107666
3000,x4,1.9701008796691895,2.9701013565063477
3000,x5,0.9900000095367432,1.9900002479553223
3000,x6,1.0808319300323332e-12,0.9999997615814209
3100,x1,4.851992607116699,5.851992607116699
3100,x2,3.900998592376709,4.901000022888184
3100,x3,2.940401554107666,3.940401554107666
3100,x4,1.9701008796691895,2.9701013565063477
3100,x5,0.9900000095367432,1.9900002479553223
3100,x6,3.768628204642299e-13,0.9999997615814209
3200,x1,4.851992607116699,5.851992607116699
3200,x2,3.900998592376709,4.901000022888184
3200,x3,2.940401554107666,3.940401554107666
3200,x4,1.9701008796691895,2.9701013565063477
3200,x5,0.9900000095367432,1.9900002479553223
3200,x6,2.747329815901145e-13,0.9999997615814209
3300,x1,4.851992607116699,5.851992607116699
3300,x2,3.900998592376709,4.901000022888184
3300,x3,2.940401554107666,3.940401554107666
3300,x4,1.9701008796691895,2.9701013565063477
3300,x5,0.9900000095367432,1.9900002479553223
3300,x6,1.0643718437002014e-13,0.9999997615814209
3400,x1,4.851992607116699,5.851992607116699
3400,x2,3.900998592376709,4.901000022888184
3400,x3,2.940401554107666,3.940401554107666
3400,x4,1.9701008796691895,2.9701013565063477
3400,x5,0.9900000095367432,1.9900002479553223
3400,x6,6.983343482473703e-14,0.9999997615814209
3500,x1,4.851992607116699,5.851992607116699
3500,x2,3.900998592376709,4.901000022888184
3500,x3,2.940401554107666,3.940401554107666
3500,x4,1.9701008796691895,2.9701013565063477
3500,x5,0.9900000095367432,1.9900002479553223
3500,x6,1.9723023263413034e-14,0.9999997615814209
3600,x1,4.851992607116699,5.851992607116699
3600,x2,3.900998592376709,4.901000022888184
3600,x3,2.940401554107666,3.940401554107666
3600,x4,1.9701008796691895,2.9701013565063477
3600,x5,0.9900000095367432,1.9900002479553223
3600,x6,1.4378082735912526e-14,0.9999997615814209
3700,x1,4.851992607116699,5.851992607116699
3700,x2,3.900998592376709,4.901000022888184
3700,x3,2.940401554107666,3.940401554107666
3700,x4,1.9701008796691895,2.9701013565063477
3700,x5,0.9900000095367432,1.9900002479553223
3700,x6,6.189293462509696e-15,0.9999997615814209
3800,x1,4.851992607116699,5.851992607116699
3800,x2,3.900998592376709,4.901000022888184
3800,x3,2.940401554107666,3.940401554107666
3800,x4,1.9701008796691895,2.9701013565063477
3800,x5,0.9900000095367432,1.9900002479553223
3800,x6,3.289243868798814e-15,0.9999997615814209
3900,x1,4.851992607116699,5.851992607116699
3900,x2,3.900998592376709,4.901000022888184
3900,x3,2.940401554107666,3.940401554107666
3900,x4,1.9701008796691895,2.9701013565063477
3900,x5,0.9900000095367432,1.9900002479553223
3900,x6,1.5732353740333539e-15,0.9999997615814209
4000,x1,4.851992607116699,5.851992607116699
4000,x2,3.900998592376709,4.901000022888184
4000,x3,2.940401554107666,3.940401554107666
4000,x4,1.9701008796691895,2.9701013565063477
4000,x5,0.9900000095367432,1.9900002479553223
4000,x6,8.360817112188087e-16,0.9999997615814209
4100,x1,4.851992607116699,5.851992607116699
4100,x2,3.900998592376709,4.901000022888184
4100,x3,2.940401554107666,3.940401554107666
4100,x4,1.9701008796691895,2.9701013565063477
4100,x5,0.9900000095367432,1.9900002479553223
4100,x6,3.998952658270695e-16,0.9999997615814209
4200,x1,4.851992607116699,5.851992607116699
4200,x2,3.900998592376709,4.901000022888184
4200,x3,2.940401554107666,3.940401554107666
4200,x4,1.9701008796691895,2.9701013565063477
4200,x5,0.9900000095367432,1.9900002479553223
4200,x6,2.1252073851967137e-16,0.9999997615814209
4300,x1,4.851992607116699,5.851992607116699
4300,x2,3.900998592376709,4.901000022888184
4300,x3,2.940401554107666,3.940401554107666
4300,x4,1.9701008796691895,2.9701013565063477
4300,x5,0.9900000095367432,1.9900002479553223
4300,x6,1.0164801016424e-16,0.9999997615814209
4400,x1,4.851992607116699,5.851992607116699
4400,x2,3.900998592376709,4.901000022888184
4400,x3,2.940401554107666,3.940401554107666
4400,x4,1.9701008796691895,2.9701013565063477
4400,x5,0.9900000095367432,1.9900002479553223
4400,x6,6.669125821607554e-17,0.9999997615814209
4500,x1,4.851992607116699,5.851992607116699
4500,x2,3.900998592376709,4.901000022888184
4500,x3,2.940401554107666,3.940401554107666
4500,x4,1.9701008796691895,2.9701013565063477
4500,x5,0.9900000095367432,1.9900002479553223
4500,x6,3.1898218546025134e-17,0.9999997615814209
4600,x1,4.851992607116699,5.851992607116699
4600,x2,3.900998592376709,4.901000022888184
4600,x3,2.940401554107666,3.940401554107666
4600,x4,1.9701008796691895,2.9701013565063477
4600,x5,0.9900000095367432,1.9900002479553223
4600,x6,1.2358022930441192e-17,0.9999997615814209
4700,x1,4.851992607116699,5.851992607116699
4700,x2,3.900998592376709,4.901000022888184
4700,x3,2.940401554107666,3.940401554107666
4700,x4,1.9701008796691895,2.9701013565063477
4700,x5,0.9900000095367432,1.9900002479553223
4700,x6,7.297288929449916e-18,0.9999997615814209
4800,x1,4.851992607116699,5.851992607116699
4800,x2,3.900998592376709,4.901000022888184
4800,x3,2.940401554107666,3.940401554107666
4800,x4,1.9701008796691895,2.9701013565063477
4800,x5,0.9900000095367432,1.9900002479553223
4800,x6,3.490270396694024e-18,0.9999997615814209
4900,x1,4.851992607116699,5.851992607116699
4900,x2,3.900998592376709,4.901000022888184
4900,x3,2.940401554107666,3.940401554107666
4900,x4,1.9701008796691895,2.9701013565063477
4900,x5,0.9900000095367432,1.9900002479553223
4900,x6,2.8271190792248024e-18,0.9999997615814209
5000,x1,4.851992607116699,5.851992607116699
5000,x2,3.900998592376709,4.901000022888184
5000,x3,2.940401554107666,3.940401554107666
5000,x4,1.9701008796691895,2.9701013565063477
5000,x5,0.9900000095367432,1.9900002479553223
5000,x6,2.0609697134223154e-18,0.9999997615814209
5100,x1,4.851992607116699,5.851992607116699
5100,x2,3.900998592376709,4.901000022888184
5100,x3,2.940401554107666,3.940401554107666
5100,x4,1.9701008796691895,2.9701013565063477
5100,x5,0.9900000095367432,1.9900002479553223
5100,x6,1.3522021769053615e-18,0.9999997615814209
5200,x1,4.851992607116699,5.851992607116699
5200,x2,3.900998592376709,4.901000022888184
5200,x3,2.940401554107666,3.940401554107666
5200,x4,1.9701008796691895,2.9701013565063477
5200,x5,0.9900000095367432,1.9900002479553223
5200,x6,9.857553752800824e-19,0.9999997615814209
5300,x1,4.851992607116699,5.851992607116699
5300,x2,3.900998592376709,4.901000022888184
5300,x3,2.940401554107666,3.940401554107666
5300,x4,1.9701008796691895,2.9701013565063477
5300,x5,0.9900000095367432,1.9900002479553223
5300,x6,7.98461883962164e-19,0.9999997615814209
5400,x1,4.851992607116699,5.851992607116699
5400,x2,3.900998592376709,4.901000022888184
5400,x3,2.940401554107666,3.940401554107666
5400,x4,1.9701008796691895,2.9701013565063477
5400,x5,0.9900000095367432,1.9900002479553223
5400,x6,5.23870852722696e-19,0.9999997615814209
5500,x1,4.851992607116699,5.851992607116699
5500,x2,3.900998592376709,4.901000022888184
5500,x3,2.940401554107666,3.940401554107666
5500,x4,1.9701008796691895,2.9701013565063477
5500,x5,0.9900000095367432,1.9900002479553223
5500,x6,3.4371166494107674e-19,0.9999997615814209
5600,x1,4.851992607116699,5.851992607116699
5600,x2,3.900998592376709,4.901000022888184
5600,x3,2.940401554107666,3.940401554107666
5600,x4,1.9701008796691895,2.9701013565063477
5600,x5,0.9900000095367432,1.9900002479553223
5600,x6,2.0295831464102091e-19,0.9999997615814209
5700,x1,4.851992607116699,5.851992607116699
5700,x2,3.900998592376709,4.901000022888184
5700,x3,2.940401554107666,3.940401554107666
5700,x4,1.9701008796691895,2.9701013565063477
5700,x5,0.9900000095367432,1.9900002479553223
5700,x6,1.8266248188444911e-19,0.9999997615814209
5800,x1,4.851992607116699,5.851992607116699
5800,x2,3.900998592376709,4.901000022888184
5800,x3,2.940401554107666,3.940401554107666
5800,x4,1.9701008796691895,2.9701013565063477
5800,x5,0.9900000095367432,1.9900002479553223
5800,x6,1.4795660709522952e-19,0.9999997615814209
5900,x1,4.851992607116699,5.851992607116699
5900,x2,3.900998592376709,4.901000022888184
5900,x3,2.940401554107666,3.940401554107666
5900,x4,1.9701008796691895,2.9701013565063477
5900,x5,0.9900000095367432,1.9900002479553223
5900,x6,1.3316094380076715e-19,0.9999997615814209
6000,x1,4.851992607116699,5.851992607116699
6000,x2,3.900998592376709,4.901000022888184
6000,x3,2.940401554107666,3.940401554107666
6000,x4,1.9701008796691895,2.9701013565063477
6000,x5,0.9900000095367432,1.9900002479553223
6000,x6,1.0786036460786836e-19,0.9999997615814209
6100,x1,4.851992607116699,5.851992607116699
6100,x2,3.900998592376709,4.901000022888184
6100,x3,2.940401554107666,3.940401554107666
6100,x4,1.9701008796691895,2.9701013565063477
6100,x5,0.9900000095367432,1.9900002479553223
6100,x6,8.736689384603321e-20,0.9999997615814209
6200,x1,4.851992607116699,5.851992607116699
6200,x2,3.900998592376709,4.901000022888184
6200,x3,2.940401554107666,3.940401554107666
6200,x4,1.9701008796691895,2.9701013565063477
6200,x5,0.9900000095367432,1.9900002479553223
6200,x6,7.86302057538996e-20,0.9999997615814209
6300,x1,4.851992607116699,5.851992607116699
6300,x2,3.900998592376709,4.901000022888184
6300,x3,2.940401554107666,3.940401554107666
6300,x4,1.9701008796691895,2.9701013565063477
6300,x5,0.9900000095367432,1.9900002479553223
6300,x6,6.369047086118522e-20,0.9999997615814209
6400,x1,4.851992607116699,5.851992607116699
6400,x2,3.900998592376709,4.901000022888184
6400,x3,2.940401554107666,3.940401554107666
6400,x4,1.9701008796691895,2.9701013565063477
6400,x5,0.9900000095367432,1.9900002479553223
6400,x6,4.178731954567205e-20,0.9999997615814209
6500,x1,4.851992607116699,5.851992607116699
6500,x2,3.900998592376709,4.901000022888184
6500,x3,2.940401554107666,3.940401554107666
6500,x4,1.9701008796691895,2.9701013565063477
6500,x5,0.9900000095367432,1.9900002479553223
6500,x6,3.760858726798742e-20,0.9999997615814209
6600,x1,4.851992607116699,5.851992607116699
6600,x2,3.900998592376709,4.901000022888184
6600,x3,2.940401554107666,3.940401554107666
6600,x4,1.9701008796691895,2.9701013565063477
6600,x5,0.9900000095367432,1.9900002479553223
6600,x6,3.3847729833658386e-20,0.9999997615814209
6700,x1,4.851992607116699,5.851992607116699
6700,x2,3.900998592376709,4.901000022888184
6700,x3,2.940401554107666,3.940401554107666
6700,x4,1.9701008796691895,2.9701013565063477
6700,x5,0.9900000095367432,1.9900002479553223
6700,x6,2.4674993158500017e-20,0.9999997615814209
6800,x1,4.851992607116699,5.851992607116699
6800,x2,3.900998592376709,4.901000022888184
6800,x3,2.940401554107666,3.940401554107666
6800,x4,1.9701008796691895,2.9701013565063477
6800,x5,0.9900000095367432,1.9900002479553223
6800,x6,2.4674993158500017e-20,0.9999997615814209
6900,x1,4.851992607116699,5.851992607116699
6900,x2,3.900998592376709,4.901000022888184
6900,x3,2.940401554107666,3.940401554107666
6900,x4,1.9701008796691895,2.9701013565063477
6900,x5,0.9900000095367432,1.9900002479553223
6900,x6,1.6189262293809615e-20,0.9999997615814209
7000,x1,4.851992607116699,5.851992607116699
7000,x2,3.900998592376709,4.901000022888184
7000,x3,2.940401554107666,3.940401554107666
7000,x4,1.9701008796691895,2.9701013565063477
7000,x5,0.9900000095367432,1.9900002479553223
7000,x6,1.3113302328738817e-20,0.9999997615814209
7100,x1,4.851992607116699,5.851992607116699
7100,x2,3.900998592376709,4.901000022888184
7100,x3,2.940401554107666,3.940401554107666
7100,x4,1.9701008796691895,2.9701013565063477
7100,x5,0.9900000095367432,1.9900002479553223
7100,x6,1.1801972257423649e-20,0.9999997615814209
7200,x1,4.851992607116699,5.851992607116699
7200,x2,3.900998592376709,4.901000022888184
7200,x3,2.940401554107666,3.940401554107666
7200,x4,1.9701008796691895,2.9701013565063477
7200,x5,0.9900000095367432,1.9900002479553223
7200,x6,8.60363802930902e-21,0.9999997615814209
7300,x1,4.851992607116699,5.851992607116699
7300,x2,3.900998592376709,4.901000022888184
7300,x3,2.940401554107666,3.940401554107666
7300,x4,1.9701008796691895,2.9701013565063477
7300,x5,0.9900000095367432,1.9900002479553223
7300,x6,7.743274064819405e-21,0.9999997615814209
7400,x1,4.851992607116699,5.851992607116699
7400,x2,3.900998592376709,4.901000022888184
7400,x3,2.940401554107666,3.940401554107666
7400,x4,1.9701008796691895,2.9701013565063477
7400,x5,0.9900000095367432,1.9900002479553223
7400,x6,7.743274064819405e-21,0.9999997615814209
7500,x1,4.851992607116699,5.851992607116699
7500,x2,3.900998592376709,4.901000022888184
7500,x3,2.940401554107666,3.940401554107666
7500,x4,1.9701008796691895,2.9701013565063477
7500,x5,0.9900000095367432,1.9900002479553223
7500,x6,7.743274064819405e-21,0.9999997615814209
7600,x1,4.851992607116699,5.851992607116699
7600,x2,3.900998592376709,4.901000022888184
7600,x3,2.940401554107666,3.940401554107666
7600,x4,1.9701008796691895,2.9701013565063477
7600,x5,0.9900000095367432,1.9900002479553223
7600,x6,6.272051758243583e-21,0.9999997615814209
7700,x1,4.851992607116699,5.851992607116699
7700,x2,3.900998592376709,4.901000022888184
7700,x3,2.940401554107666,3.940401554107666
7700,x4,1.9701008796691895,2.9701013565063477
7700,x5,0.9900000095367432,1.9900002479553223
7700,x6,5.644846501639868e-21,0.9999997615814209
7800,x1,4.851992607116699,5.851992607116699
7800,x2,3.900998592376709,4.901000022888184
7800,x3,2.940401554107666,3.940401554107666
7800,x4,1.9701008796691895,2.9701013565063477
7800,x5,0.9900000095367432,1.9900002479553223
7800,x6,5.0803619726449165e-21,0.9999997615814209
7900,x1,4.851992607116699,5.851992607116699
7900,x2,3.900998592376709,4.901000022888184
7900,x3,2.940401554107666,3.940401554107666
7900,x4,1.9701008796691895,2.9701013565063477
7900,x5,0.9900000095367432,1.9900002479553223
7900,x6,4.57232565421139e-21,0.9999997615814209
8000,x1,4.851992607116699,5.851992607116699
8000,x2,3.900998592376709,4.901000022888184
8000,x3,2.940401554107666,3.940401554107666
8000,x4,1.9701008796691895,2.9701013565063477
8000,x5,0.9900000095367432,1.9900002479553223
8000,x6,3.703583658742191e-21,0.9999997615814209
8100,x1,4.851992607116699,5.851992607116699
8100,x2,3.900998592376709,4.901000022888184
8100,x3,2.940401554107666,3.940401554107666
8100,x4,1.9701008796691895,2.9701013565063477
8100,x5,0.9900000095367432,1.9900002479553223
8100,x6,2.429921203402121e-21,0.9999997615814209
8200,x1,4.851992607116699,5.851992607116699
8200,x2,3.900998592376709,4.901000022888184
8200,x3,2.940401554107666,3.940401554107666
8200,x4,1.9701008796691895,2.9701013565063477
8200,x5,0.9900000095367432,1.9900002479553223
8200,x6,2.1869290224773912e-21,0.9999997615814209
8300,x1,4.851992607116699,5.851992607116699
8300,x2,3.900998592376709,4.901000022888184
8300,x3,2.940401554107666,3.940401554107666
8300,x4,1.9701008796691895,2.9701013565063477
8300,x5,0.9900000095367432,1.9900002479553223
8300,x6,2.1869290224773912e-21,0.9999997615814209
8400,x1,4.851992607116699,5.851992607116699
8400,x2,3.900998592376709,4.901000022888184
8400,x3,2.940401554107666,3.940401554107666
8400,x4,1.9701008796691895,2.9701013565063477
8400,x5,0.9900000095367432,1.9900002479553223
8400,x6,2.1869290224773912e-21,0.9999997615814209
8500,x1,4.851992607116699,5.851992607116699
8500,x2,3.900998592376709,4.901000022888184
8500,x3,2.940401554107666,3.940401554107666
8500,x4,1.9701008796691895,2.9701013565063477
8500,x5,0.9900000095367432,1.9900002479553223
8500,x6,2.1869290224773912e-21,0.9999997615814209
8600,x1,4.851992607116699,5.851992607116699
8600,x2,3.900998592376709,4.901000022888184
8600,x3,2.940401554107666,3.940401554107666
8600,x4,1.9701008796691895,2.9701013565063477
8600,x5,0.9900000095367432,1.9900002479553223
8600,x6,1.9682360798399738e-21,0.9999997615814209
8700,x1,4.851992607116699,5.851992607116699
8700,x2,3.900998592376709,4.901000022888184
8700,x3,2.940401554107666,3.940401554107666
8700,x4,1.9701008796691895,2.9701013565063477
8700,x5,0.9900000095367432,1.9900002479553223
8700,x6,1.771412532440494e-21,0.9999997615814209
8800,x1,4.851992607116699,5.851992607116699
8800,x2,3.900998592376709,4.901000022888184
8800,x3,2.940401554107666,3.940401554107666
8800,x4,1.9701008796691895,2.9701013565063477
8800,x5,0.9900000095367432,1.9900002479553223
8800,x6,1.5942712791964445e-21,0.9999997615814209
8900,x1,4.851992607116699,5.851992607116699
8900,x2,3.900998592376709,4.901000022888184
8900,x3,2.940401554107666,3.940401554107666
8900,x4,1.9701008796691895,2.9701013565063477
8900,x5,0.9900000095367432,1.9900002479553223
8900,x6,1.5942712791964445e-21,0.9999997615814209
9000,x1,4.851992607116699,5.851992607116699
9000,x2,3.900998592376709,4.901000022888184
9000,x3,2.940401554107666,3.940401554107666
9000,x4,1.9701008796691895,2.9701013565063477
9000,x5,0.9900000095367432,1.9900002479553223
9000,x6,1.5942712791964445e-21,0.9999997615814209
9100,x1,4.851992607116699,5.851992607116699
9100,x2,3.900998592376709,4.901000022888184
9100,x3,2.940401554107666,3.940401554107666
9100,x4,1.9701008796691895,2.9701013565063477
9100,x5,0.9900000095367432,1.9900002479553223
9100,x6,1.5942712791964445e-21,0.9999997615814209
9200,x1,4.851992607116699,5.851992607116699
9200,x2,3.900998592376709,4.901000022888184
9200,x3,2.940401554107666,3.940401554107666
9200,x4,1.9701008796691895,2.9701013565063477
9200,x5,0.9900000095367432,1.9900002479553223
9200,x6,1.5942712791964445e-21,0.9999997615814209
9300,x1,4.851992607116699,5.851992607116699
9300,x2,3.900998592376709,4.901000022888184
9300,x3,2.940401554107666,3.940401554107666
9300,x4,1.9701008796691895,2.9701013565063477
9300,x5,0.9900000095367432,1.9900002479553223
9300,x6,1.4348441310819609e-21,0.9999997615814209
9400,x1,4.851992607116699,5.851992607116699
9400,x2,3.900998592376709,4.901000022888184
9400,x3,2.940401554107666,3.940401554107666
9400,x4,1.9701008796691895,2.9701013565063477
9400,x5,0.9900000095367432,1.9900002479553223
9400,x6,1.4348441310819609e-21,0.9999997615814209
9500,x1,4.851992607116699,5.851992607116699
9500,x2,3.900998592376709,4.901000022888184
9500,x3,2.940401554107666,3.940401554107666
9500,x4,1.9701008796691895,2.9701013565063477
9500,x5,0.9900000095367432,1.9900002479553223
9500,x6,1.4348441310819609e-21,0.9999997615814209
9600,x1,4.851992607116699,5.851992607116699
9600,x2,3.900998592376709,4.901000022888184
9600,x3,2.940401554107666,3.940401554107666
9600,x4,1.9701008796691895,2.9701013565063477
9600,x5,0.9900000095367432,1.9900002479553223
9600,x6,1.1622236977087743e-21,0.9999997615814209
9700,x1,4.851992607116699,5.851992607116699
9700,x2,3.900998592376709,4.901000022888184
9700,x3,2.940401554107666,3.940401554107666
9700,x4,1.9701008796691895,2.9701013565063477
9700,x5,0.9900000095367432,1.9900002479553223
9700,x6,1.1622236977087743e-21,0.9999997615814209
9800,x1,4.851992607116699,5.851992607116699
9800,x2,3.900998592376709,4.901000022888184
9800,x3,2.940401554107666,3.940401554107666
9800,x4,1.9701008796691895,2.9701013565063477
9800,x5,0.9900000095367432,1.9900002479553223
9800,x6,1.1622236977087743e-21,0.9999997615814209
9900,x1,4.851992607116699,5.851992607116699
9900,x2,3.900998592376709,4.901000022888184
9900,x3,2.940401554107666,3.940401554107666
9900,x4,1.9701008796691895,2.9701013565063477
9900,x5,0.9900000095367432,1.9900002479553223
9900,x6,1.1622236977087743e-21,0.9999997615814209
10000,x1,4.851992607116699,5.851992607116699
10000,x2,3.900998592376709,4.901000022888184
10000,x3,2.940401554107666,3.940401554107666
10000,x4,1.9701008796691895,2.9701013565063477
